M40[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148]
0.066118,0.0397736,0.0395442,0.0171919,0.0430054,0.0736677,0.0418464,0.0204449,0.0364423,0.028436,0.0246363,0.0147791,0.0488898,0.050266,0.0265195,0.0301262,0.0670066,0.0453189
0.0588432,0.0448026,0.0335676,0.0257302,0.0421956,0.0815945,0.0506748,0.0304902,0.0459929,0.0383678,0.0318289,0.0200249,0.0431158,0.0620689,0.0387875,0.0375163,0.0662839,0.063665
0.0662014,0.0501285,0.0337831,0.0297907,0.0474318,0.0804446,0.0438836,0.0261808,0.0487825,0.0405114,0.0318406,0.0234354,0.0370884,0.051054,0.0379952,0.0370689,0.0671964,0.0559865
0.0664114,0.0401485,0.0446303,0.0315451,0.0447189,0.0700674,0.0446799,0.0242843,0.0458792,0.0329302,0.0309982,0.0225105,0.0502716,0.0502695,0.04137,0.037052,0.0723654,0.0657165
0.0642657,0.0468576,0.0300876,0.0215259,0.0467171,0.0695201,0.0423234,0.029207,0.0453905,0.0360497,0.0310714,0.0261878,0.0391713,0.0602746,0.0337634,0.0312495,0.0684352,0.0558076
0.068706,0.0402634,0.0296349,0.0192331,0.0363268,0.0651142,0.0383501,0.0170459,0.0390839,0.0344861,0.0244292,0.0190617,0.0380191,0.0509796,0.0305443,0.0361685,0.071244,0.0530277
0.0771515,0.0326658,0.0395467,0.0234214,0.0462412,0.0714375,0.0380841,0.0286525,0.0534815,0.0327422,0.0254305,0.0295957,0.0467847,0.0667509,0.0351011,0.0407542,0.070976,0.0576355
0.0623383,0.0438149,0.032445,0.0263913,0.0379041,0.0732816,0.0467279,0.0260989,0.0526382,0.0387693,0.0242223,0.02319,0.0456506,0.0633642,0.0356402,0.0397673,0.0682795,0.066502
0.062374,0.0421047,0.0325112,0.0338897,0.0481258,0.0697064,0.0421734,0.0249977,0.0444559,0.0358579,0.0258693,0.0142924,0.0438726,0.0647605,0.0280756,0.0381665,0.0625543,0.0614444
0.0657231,0.0435914,0.0451212,0.0338289,0.0488432,0.0797903,0.0563475,0.0325003,0.0499216,0.0426184,0.0427617,0.0387358,0.0575653,0.0587092,0.0353375,0.0495394,0.0774676,0.067615
0.0764238,0.0434957,0.0452136,0.03356,0.0487552,0.0806866,0.0464416,0.0327125,0.0591247,0.0491289,0.0359831,0.0322791,0.0474509,0.0605696,0.0362059,0.0510503,0.0721437,0.0693096
0.0642066,0.0349354,0.0354788,0.0292433,0.0399158,0.0726671,0.0380949,0.0209558,0.0381327,0.0357181,0.0313391,0.0216795,0.0393391,0.0564468,0.0300639,0.0353545,0.05847,0.0589085
0.0614138,0.0431891,0.027887,0.0304247,0.0397513,0.0722538,0.0446937,0.0293698,0.043253,0.0385873,0.0324081,0.0192747,0.0497166,0.0568748,0.0380638,0.0428987,0.070007,0.0593817
0.0625432,0.0446146,0.0384626,0.0248108,0.0552747,0.0796336,0.0506436,0.0371496,0.0472943,0.0388632,0.0291278,0.0297492,0.0507898,0.0584765,0.0473397,0.0389754,0.0748367,0.0672519
0.0570021,0.0359385,0.0350081,0.01835,0.0457232,0.0694121,0.0370498,0.0256311,0.0440496,0.0327515,0.0265959,0.027365,0.0422916,0.0546394,0.0360126,0.0344499,0.0686536,0.0529978
0.0555809,0.0451782,0.0313465,0.0227914,0.040897,0.0750588,0.0489782,0.0262183,0.0412022,0.0350554,0.0279712,0.0295782,0.0472815,0.0562442,0.0366515,0.0355357,0.0628653,0.0555097
0.0698656,0.038074,0.0343594,0.0222469,0.0413323,0.0746102,0.0473578,0.0238834,0.0452682,0.035021,0.0308088,0.0192341,0.0408523,0.0599628,0.040622,0.0383658,0.0748449,0.0534228
0.0583007,0.0421881,0.0347215,0.0213649,0.0434467,0.0722625,0.0514591,0.0257751,0.0410696,0.0295937,0.0309154,0.0155222,0.0456181,0.0533553,0.0350816,0.0276208,0.0644684,0.05121
0.0676621,0.0420162,0.0384015,0.0339941,0.0543479,0.0780599,0.0501198,0.0266742,0.0536489,0.0410532,0.0304852,0.0234798,0.0464017,0.0579598,0.0335203,0.0342923,0.07881,0.0631459
0.0624767,0.0404323,0.0377996,0.0247343,0.045848,0.0763156,0.0388885,0.0274284,0.0482884,0.0348639,0.0279943,0.027038,0.0404242,0.0559375,0.039176,0.036126,0.0688281,0.0600812
0.0690292,0.0404187,0.0355455,0.0270046,0.048447,0.0738543,0.0475673,0.0258202,0.0398363,0.0274924,0.0273887,0.0190094,0.0426881,0.0581111,0.0346561,0.0365739,0.0685496,0.0594742
0.0653273,0.0407377,0.033328,0.0237969,0.0419574,0.0680563,0.0494557,0.0227996,0.0432265,0.043224,0.0343513,0.0277696,0.0418612,0.0554845,0.0402891,0.0386255,0.0645315,0.0578977
0.0679138,0.0414015,0.0392519,0.0315176,0.0483552,0.0780941,0.0475783,0.0295249,0.0454895,0.0425229,0.0296369,0.0330933,0.0456526,0.0568968,0.041693,0.0411629,0.0725844,0.0545492
0.0688,0.0435587,0.0401697,0.0288172,0.0540324,0.076198,0.0502431,0.0308904,0.0547298,0.0401373,0.0386634,0.0259849,0.0484405,0.0599858,0.0344984,0.0378192,0.0754487,0.0578712
0.0691914,0.0402359,0.0335195,0.0298108,0.0449903,0.0785377,0.0451689,0.0269866,0.046238,0.0408989,0.0329496,0.021045,0.0382945,0.054456,0.0322898,0.0345512,0.0707845,0.0548435
0.0695268,0.0413886,0.0426475,0.030961,0.0426681,0.069437,0.0449919,0.0250754,0.0391391,0.0356125,0.0319482,0.0181166,0.0448197,0.0595647,0.0397772,0.0385718,0.0726309,0.0577953
0.061704,0.0345351,0.0337089,0.0229827,0.0416787,0.0682527,0.0443251,0.0226565,0.0374171,0.037586,0.0280826,0.0229538,0.0407081,0.0513504,0.0328189,0.040365,0.064759,0.0511102
0.0657191,0.0405224,0.0383944,0.026472,0.0397349,0.0727353,0.0474492,0.0282337,0.0352748,0.030869,0.0358151,0.0211108,0.0467225,0.0559783,0.0368177,0.0313966,0.0672485,0.0613298
0.0547472,0.0372548,0.0296342,0.0286981,0.0446855,0.0695069,0.0449892,0.0226456,0.0446406,0.0387448,0.0261879,0.0237119,0.0478684,0.0547961,0.0350952,0.0323862,0.0691318,0.0612831
0.0641428,0.035626,0.025541,0.0226712,0.044879,0.0696336,0.0366119,0.0198404,0.0407874,0.0322566,0.019399,0.0202952,0.0355835,0.0468864,0.0314245,0.0289376,0.0654528,0.0503832
0.0587914,0.0382215,0.0374646,0.0272433,0.0437242,0.0732613,0.0470214,0.0234731,0.0471727,0.0391642,0.0329174,0.0217274,0.0453644,0.0573577,0.0269136,0.0295216,0.0691037,0.0582331
0.0609819,0.0385275,0.0381639,0.0196955,0.0406996,0.0705677,0.0449829,0.0268302,0.0410051,0.0341169,0.0301682,0.0228893,0.0441193,0.0503292,0.0361273,0.0369622,0.0668028,0.0565242
0.0614858,0.0410363,0.0299781,0.0252961,0.0418717,0.0693929,0.0377779,0.0259655,0.0404865,0.0313181,0.0341589,0.0154722,0.0374472,0.0490887,0.0280421,0.0347342,0.0690267,0.0532212
0.0625445,0.0412581,0.0316383,0.0219234,0.0478997,0.0716173,0.0452988,0.0237191,0.0461711,0.0383939,0.0268304,0.0145456,0.0385094,0.051878,0.029624,0.0349288,0.0675672,0.0604571
0.0700871,0.0354087,0.0377582,0.0347787,0.0466199,0.075483,0.0561745,0.0357453,0.0383355,0.0307462,0.031988,0.01957,0.041252,0.0497429,0.0399275,0.0292618,0.0653835,0.0491698
0.0567015,0.0328141,0.0354028,0.024758,0.0426803,0.0760442,0.0513784,0.0249174,0.04021,0.0361539,0.0287757,0.0220294,0.0394254,0.0544105,0.0278425,0.0275855,0.0634583,0.0582298
0.0560546,0.0416998,0.0321253,0.0368437,0.04664,0.0663676,0.04049,0.0220664,0.0478255,0.0334044,0.0295538,0.0189472,0.041375,0.0501229,0.0351934,0.0251817,0.0617011,0.0482599
0.0576363,0.0349734,0.0363648,0.0271634,0.043426,0.0703408,0.0424926,0.0265083,0.0456571,0.0378637,0.0356497,0.0233416,0.0444728,0.0482847,0.0346477,0.0340127,0.0704136,0.0527874
0.0750064,0.0456712,0.0377814,0.0298741,0.0467531,0.0826655,0.0544322,0.0280172,0.0632342,0.0467529,0.0407442,0.0304165,0.0581513,0.0610285,0.0465381,0.0424377,0.0785592,0.0669854
0.0603261,0.0392541,0.0308446,0.0302857,0.0343108,0.0741203,0.0413347,0.0198026,0.0410822,0.0300343,0.0247967,0.0165813,0.0339198,0.0587678,0.0359573,0.0383247,0.0666366,0.0555658
0.0505263,0.0367366,0.0272518,0.0233654,0.0446119,0.0637391,0.0346771,0.0214468,0.0327175,0.0340405,0.0163261,0.0070313,0.0423746,0.0411313,0.0276407,0.0282411,0.0691172,0.0589281
0.0713938,0.0456958,0.0409635,0.0196312,0.0483605,0.0720163,0.0521726,0.0310464,0.0496018,0.0371715,0.0391423,0.0230516,0.0488905,0.059143,0.045477,0.0391448,0.0681384,0.0665487
0.0741147,0.0441497,0.048736,0.0243205,0.0449275,0.0797306,0.0428036,0.0343065,0.0576591,0.0373028,0.0308689,0.0326444,0.0421447,0.0691547,0.0422313,0.043345,0.0777133,0.0621471
0.0684769,0.0444342,0.0372398,0.0320663,0.0430386,0.0777252,0.0450547,0.0305286,0.035394,0.0335279,0.0309393,0.0216421,0.0501167,0.0660926,0.0381524,0.0299022,0.070951,0.0639911
0.0830026,0.0576635,0.0524085,0.0352027,0.0546765,0.0965541,0.0571474,0.035439,0.0608216,0.047117,0.0296686,0.0384117,0.0588554,0.0726626,0.044689,0.0456559,0.0779411,0.0692753
0.0738841,0.0466244,0.0430219,0.0263719,0.0442064,0.0783086,0.0536713,0.0301944,0.0494728,0.0418335,0.0338508,0.0288256,0.0483174,0.0580755,0.041258,0.0392238,0.0782471,0.0623579
0.0737302,0.045181,0.0383479,0.0255884,0.0537828,0.0787087,0.0538771,0.0257756,0.054154,0.0450834,0.0306345,0.0243232,0.0484443,0.0562871,0.0393295,0.0378953,0.0735212,0.0616801
0.0682257,0.0485175,0.0443706,0.0351078,0.0536992,0.0811418,0.0522007,0.0335731,0.0447398,0.0427628,0.0293951,0.0290289,0.0509589,0.0610291,0.0362079,0.035864,0.0764989,0.0637647
0.0735089,0.0479958,0.0491787,0.0342684,0.0514656,0.0843973,0.0507682,0.0325429,0.0521284,0.0382942,0.0366963,0.0311481,0.0519888,0.0606138,0.0369013,0.0409087,0.0763141,0.066342
0.0750792,0.0460283,0.045158,0.0354502,0.0537314,0.082432,0.053643,0.0352293,0.0518209,0.0465711,0.0396725,0.0313605,0.0566643,0.0648035,0.0458496,0.0428454,0.0791713,0.0684006
0.0669105,0.0454607,0.0413154,0.0301471,0.0465063,0.0827016,0.0481917,0.0293074,0.0487603,0.0387879,0.0352365,0.0244344,0.04663,0.0604614,0.0345207,0.0349893,0.0694253,0.0559592
0.0780576,0.0521694,0.0433847,0.0413454,0.053524,0.0826841,0.0566658,0.0382283,0.0521532,0.0459203,0.0420391,0.0323188,0.0530522,0.0648642,0.0414053,0.0401166,0.0805404,0.0655191
0.0731824,0.04252,0.0395219,0.0321059,0.050968,0.0804562,0.0523485,0.0297457,0.0521709,0.0387402,0.0382759,0.030173,0.0502836,0.0605149,0.0387155,0.0369587,0.0694895,0.061741
0.0683093,0.0457158,0.0397405,0.0307635,0.0488765,0.0796144,0.0511308,0.0342107,0.0490975,0.0404427,0.0334484,0.0255792,0.0465881,0.0552676,0.0375118,0.0334661,0.0732705,0.0611557
0.0641015,0.0493047,0.0407006,0.0322073,0.049819,0.0773504,0.0475059,0.0296594,0.050912,0.0420216,0.0363552,0.0294136,0.0501589,0.0579353,0.0363687,0.0374403,0.0803483,0.0568998
0.0646829,0.0457122,0.0395976,0.0334297,0.0521113,0.0774408,0.0552229,0.0274772,0.045508,0.0469959,0.0326594,0.0221378,0.0442405,0.0537035,0.0341829,0.0358421,0.0722367,0.0563153
0.0680269,0.0563265,0.0448387,0.0297287,0.0567592,0.083947,0.0566462,0.0391343,0.0490573,0.0466794,0.0422389,0.0302716,0.053647,0.0648661,0.0472543,0.0452144,0.0791456,0.0683582
0.0704075,0.0426661,0.0376064,0.0313461,0.0580896,0.0821274,0.0483523,0.0263766,0.0508486,0.0424704,0.0310728,0.0233345,0.0515886,0.0607346,0.0392717,0.0401704,0.0744123,0.0580904
0.0680093,0.047219,0.0518805,0.0349988,0.050491,0.0816518,0.0502841,0.0324103,0.0471635,0.0504413,0.0300941,0.0282857,0.0513899,0.0592514,0.0401062,0.0452499,0.0752934,0.0626846
0.0686813,0.0433492,0.0425595,0.0290335,0.0516817,0.0801894,0.0488403,0.0243104,0.0470988,0.0365917,0.0330955,0.0296485,0.0505796,0.0585522,0.0413401,0.0400209,0.0722858,0.0598377
0.0671153,0.0457941,0.0460805,0.0364814,0.046938,0.0826769,0.0514569,0.0311201,0.0525031,0.0414141,0.0324598,0.0298732,0.0520254,0.0589729,0.039243,0.0401711,0.0706451,0.0563488
0.0709966,0.047454,0.0477669,0.0353387,0.0507338,0.0832425,0.060179,0.031687,0.0473498,0.046148,0.0404461,0.0258494,0.0488821,0.0635044,0.0417683,0.0384054,0.0751976,0.0649988
0.0691847,0.0444598,0.041719,0.0282245,0.0471222,0.0760201,0.0508985,0.0271772,0.0477175,0.0451192,0.0320793,0.0254262,0.0479628,0.0570483,0.0406221,0.0341291,0.0683907,0.057375
0.0711719,0.0475033,0.0421542,0.0333681,0.0491095,0.0748246,0.0488096,0.0275649,0.0478733,0.0383775,0.0323497,0.0272672,0.0436545,0.0611452,0.035679,0.0346015,0.0727199,0.0550337
0.0776445,0.0456261,0.0458943,0.0352772,0.0529336,0.0824963,0.0497532,0.032321,0.0465864,0.0398221,0.0283224,0.0266154,0.0441398,0.0554786,0.0347854,0.0382669,0.074166,0.0583546
0.0778523,0.0656273,0.0543362,0.0462741,0.0688021,0.0916412,0.0645664,0.0394245,0.0567537,0.0468561,0.0435,0.0344016,0.0577254,0.0693283,0.0467025,0.0405781,0.0793653,0.0694987
0.0781286,0.0591925,0.04613,0.0455946,0.0586348,0.0913558,0.0575038,0.043428,0.0523394,0.0456227,0.0370019,0.0303276,0.0532711,0.0624291,0.0457,0.040779,0.0669818,0.0649258
0.10515,0.0868064,0.0839357,0.0663679,0.079843,0.106905,0.0801823,0.0559398,0.0726738,0.0570091,0.067206,0.0488864,0.0682271,0.08083,0.0575207,0.0557462,0.0917804,0.0694574
0.161684,0.140508,0.139738,0.127183,0.138004,0.1666,0.116978,0.0969478,0.116365,0.103547,0.0965575,0.0917181,0.110942,0.114654,0.0917957,0.0879405,0.1227,0.104475
0.26704,0.264994,0.261407,0.252655,0.250013,0.27174,0.22409,0.195149,0.209769,0.198905,0.181868,0.165671,0.185261,0.186008,0.165081,0.155345,0.186804,0.168971
0.384335,0.405814,0.40617,0.394263,0.381069,0.376931,0.333763,0.296935,0.305311,0.278712,0.264031,0.250516,0.267277,0.265667,0.227878,0.220926,0.250428,0.231312
0.428786,0.463588,0.471324,0.453122,0.438125,0.428232,0.374958,0.335617,0.34765,0.323007,0.305352,0.28723,0.297326,0.296712,0.265575,0.255163,0.281285,0.254797
0.431949,0.46628,0.473507,0.456782,0.441844,0.428879,0.372935,0.340253,0.343539,0.321361,0.306921,0.285003,0.297281,0.293996,0.263523,0.256517,0.276913,0.253502
0.416276,0.448807,0.448764,0.445187,0.431443,0.414345,0.370004,0.33087,0.330624,0.315758,0.295171,0.287232,0.287101,0.287268,0.25925,0.250183,0.268738,0.250797
0.350004,0.372086,0.374312,0.368314,0.359975,0.35486,0.305459,0.272738,0.28566,0.264747,0.24689,0.232049,0.246746,0.247317,0.217894,0.210642,0.241007,0.220143
0.219063,0.223861,0.219909,0.212289,0.21441,0.21922,0.190963,0.163672,0.174006,0.157418,0.14454,0.132269,0.152796,0.153542,0.130515,0.130143,0.158499,0.140927
0.125464,0.110579,0.111452,0.105461,0.112464,0.141938,0.108806,0.0809816,0.100483,0.0889149,0.0745806,0.0713465,0.0924621,0.1028,0.0715916,0.0798532,0.103803,0.0928981
0.0917282,0.0703097,0.0742755,0.0568178,0.0754116,0.101016,0.0655106,0.0524644,0.0615429,0.0607382,0.051822,0.0362656,0.0646348,0.0699546,0.0555386,0.0490948,0.0886388,0.068812
0.0844554,0.0631794,0.0586272,0.048443,0.0671772,0.0919425,0.0701661,0.0516614,0.0622556,0.0633312,0.0447806,0.0427652,0.066068,0.0676934,0.0522745,0.0509199,0.0901323,0.0711979
0.0719941,0.052983,0.0559108,0.0380942,0.0598488,0.0900947,0.0555372,0.0333385,0.0456884,0.042357,0.035454,0.0352894,0.0532389,0.062442,0.0363547,0.0510123,0.0721621,0.0675275
0.0740265,0.0556569,0.0473622,0.0326418,0.0516679,0.0842728,0.0575575,0.0348713,0.0494303,0.044378,0.0383378,0.0306171,0.0523189,0.0574648,0.0386933,0.0448438,0.0707566,0.0634831
0.0714038,0.04603,0.0414437,0.0336806,0.050869,0.0747521,0.0488588,0.0289031,0.0501078,0.038556,0.0315981,0.0235794,0.0485842,0.0615455,0.0368292,0.0361183,0.0757893,0.0621901
0.0678751,0.0427428,0.0449499,0.0309422,0.0486263,0.0813376,0.0448298,0.0240188,0.0501922,0.038776,0.0299297,0.02232,0.0482125,0.0536577,0.0395525,0.0357035,0.0737346,0.0635151
0.0681239,0.0448344,0.0438171,0.0293217,0.0535488,0.0837198,0.0535064,0.0305151,0.0499341,0.0410332,0.0328013,0.0217882,0.0469625,0.0581418,0.0370315,0.0335642,0.0734423,0.067815
0.0648129,0.04191,0.0363265,0.0250611,0.0408386,0.0735995,0.0439257,0.0220406,0.0464281,0.0333648,0.0277563,0.0206554,0.0437771,0.0553415,0.0312146,0.036083,0.0678209,0.0551006
0.0717798,0.0487783,0.0485522,0.0318461,0.0539124,0.0812,0.0479467,0.0314089,0.0448509,0.0409615,0.0387098,0.0267449,0.0514079,0.0622808,0.0370842,0.0453994,0.0721398,0.0657532
0.0705324,0.0473599,0.0390902,0.0288542,0.0466761,0.0833388,0.0518691,0.0311583,0.0472979,0.0420313,0.0338751,0.0244396,0.0501793,0.0609733,0.0366384,0.0376604,0.0717709,0.0596833
0.0655446,0.0442026,0.0389855,0.0271531,0.0499394,0.0755467,0.0442672,0.0279561,0.0446486,0.0363955,0.030868,0.0214168,0.0472511,0.0545689,0.0359138,0.0338119,0.0723585,0.0563821
0.0693659,0.0504379,0.0477726,0.0344943,0.055911,0.0837872,0.0554937,0.030763,0.0513747,0.0437325,0.0351049,0.028584,0.0539077,0.063156,0.0399036,0.036508,0.0737493,0.0600915
0.0647504,0.0462098,0.0355061,0.0264094,0.0480958,0.0783256,0.0439064,0.0261584,0.0504567,0.0419429,0.0344611,0.0202892,0.0478767,0.0580392,0.0361348,0.0399392,0.0715038,0.0602057
0.0675496,0.0404513,0.037867,0.0289403,0.0443876,0.0789549,0.0470725,0.0311199,0.046069,0.0425513,0.0280783,0.0248336,0.0467998,0.0598991,0.0350832,0.0329247,0.0722675,0.0657099
0.0701685,0.0462052,0.0427299,0.0336056,0.0526627,0.079574,0.0430198,0.0326745,0.0532787,0.0416462,0.0367062,0.023866,0.048011,0.0610151,0.0387959,0.0432108,0.0788923,0.0624391
0.0623298,0.040882,0.0363804,0.026211,0.0447329,0.0748112,0.0409005,0.0203729,0.041805,0.0349893,0.0279218,0.0223346,0.0400398,0.0530199,0.0317148,0.0298469,0.0672456,0.0579837
0.0633486,0.0420385,0.0359064,0.0265494,0.0452654,0.079827,0.0475284,0.0281793,0.047942,0.0364647,0.0279684,0.0223043,0.0441374,0.0565924,0.0328605,0.0350407,0.0723143,0.061998
0.0658577,0.0439779,0.0444525,0.0290798,0.0505369,0.0768349,0.0459448,0.0284612,0.0403653,0.0389457,0.0293237,0.0241566,0.0502498,0.0600324,0.0368921,0.0376985,0.0718659,0.0601022
0.0604139,0.0398884,0.0356913,0.0259628,0.045494,0.0756455,0.042516,0.0243118,0.042295,0.0392138,0.0283511,0.0174156,0.0395679,0.0497777,0.0302941,0.0341268,0.066972,0.0562221
0.061372,0.03753,0.0393272,0.0257703,0.0414979,0.0734277,0.0433714,0.0222765,0.0490775,0.0348352,0.0254121,0.0172617,0.0441495,0.0485417,0.0268334,0.0316807,0.0641102,0.0525959
0.063102,0.038156,0.0389683,0.0292297,0.0445062,0.0745501,0.0430259,0.0293939,0.0505245,0.0412833,0.0322172,0.0208687,0.0436075,0.0593965,0.0311792,0.033091,0.0680866,0.0595601
0.0648155,0.0487719,0.0409964,0.023403,0.0480545,0.0767873,0.0502935,0.0346701,0.0466015,0.0417832,0.0319066,0.0200886,0.051434,0.0573358,0.0398062,0.0329956,0.0711652,0.0564191
0.0567657,0.0386057,0.0367322,0.0255426,0.0419914,0.0740794,0.0438153,0.0231001,0.0393164,0.0331299,0.029516,0.0208337,0.0451202,0.0535972,0.0290433,0.0349888,0.0639149,0.0583782
0.0662198,0.0402747,0.041249,0.0244542,0.0469818,0.0830796,0.0558956,0.0342251,0.0495544,0.0357204,0.0322666,0.0256132,0.0441358,0.0617629,0.042085,0.0345227,0.0729323,0.0610838
0.0761699,0.045317,0.042494,0.0314758,0.0476585,0.0769868,0.0548429,0.0368953,0.0481186,0.0424072,0.0240239,0.0223785,0.0471153,0.0597149,0.0366724,0.0356179,0.0700683,0.0610061
0.0671489,0.0466986,0.0415113,0.0303571,0.0555403,0.0798496,0.0477514,0.0333696,0.0444455,0.0364539,0.0319183,0.024775,0.0475783,0.0529763,0.0398814,0.0399909,0.0661324,0.0615513
0.0696827,0.044766,0.0468486,0.0354304,0.0465907,0.0756706,0.0518204,0.028883,0.0556567,0.0386508,0.0313921,0.0261745,0.0466032,0.0552808,0.0404763,0.0388232,0.0636704,0.0594177
0.0736939,0.0472906,0.0474331,0.0344881,0.0526083,0.0787566,0.0498545,0.0377559,0.0481729,0.0450636,0.0369665,0.0291092,0.048642,0.0596785,0.0424222,0.0436357,0.0739214,0.0623632
0.0749227,0.038946,0.0485626,0.0420626,0.0550187,0.0850502,0.0567042,0.0344448,0.0536187,0.0414562,0.0409138,0.0282218,0.0553537,0.0627327,0.0485447,0.0387301,0.0748922,0.0691486
0.068997,0.0570722,0.0493103,0.0396012,0.0530543,0.0872861,0.052818,0.0428317,0.0516652,0.0457542,0.0387022,0.0329353,0.0462618,0.0597343,0.0388533,0.0405976,0.0765362,0.0633511
0.0754286,0.0485065,0.0566597,0.0394361,0.0605605,0.0863394,0.0622131,0.0321374,0.0560014,0.044887,0.0392958,0.029293,0.0519874,0.0596792,0.0426408,0.0418579,0.0744419,0.0658664
0.0816057,0.0538077,0.0496846,0.0486146,0.0709236,0.09083,0.062154,0.0435526,0.0621984,0.0479798,0.0456249,0.0419266,0.063743,0.0708741,0.0461634,0.0578363,0.0864112,0.0750587
0.0724561,0.0548047,0.054623,0.0425987,0.0557974,0.085078,0.0592531,0.0400574,0.0585785,0.0442426,0.0438794,0.0232021,0.0534699,0.0677243,0.0503826,0.0429868,0.0806852,0.0682876
0.0782278,0.0564017,0.0508106,0.045799,0.0610999,0.08953,0.064338,0.0377265,0.0617014,0.0522908,0.044883,0.0345062,0.0562835,0.0738312,0.0432461,0.048605,0.0771206,0.072472
0.0729501,0.0543692,0.0455533,0.0329798,0.0579317,0.0805075,0.0544525,0.0319653,0.0545378,0.0443986,0.0405551,0.0267565,0.0538479,0.0615052,0.0414061,0.0413251,0.0772733,0.0684563
0.0811069,0.0568067,0.0588185,0.0390313,0.061477,0.0856339,0.0601163,0.0372406,0.0553117,0.052868,0.0395014,0.0387097,0.0536446,0.0633962,0.0373001,0.0510333,0.085873,0.0724847
0.0792913,0.0516454,0.0442507,0.0345565,0.0563356,0.0849543,0.0597249,0.0291118,0.0531267,0.0422148,0.0382439,0.0322813,0.0439287,0.0632376,0.0402943,0.0353809,0.0768179,0.0687061
0.0681487,0.0466364,0.0387862,0.0289085,0.0494148,0.0742199,0.050988,0.0267524,0.0474821,0.0382481,0.0308737,0.025435,0.0492357,0.060764,0.0381158,0.0399681,0.0700428,0.0588015
0.0748584,0.0505201,0.0484678,0.0325796,0.0567506,0.0879759,0.05456,0.0358906,0.0539825,0.0380667,0.0388949,0.029607,0.0614548,0.062704,0.0434095,0.0394296,0.0798844,0.0660923
0.0751151,0.0522528,0.0487179,0.0367247,0.0533552,0.0764522,0.0505644,0.0306351,0.0494878,0.0423648,0.0364717,0.0257369,0.0498355,0.0615735,0.0361701,0.0383712,0.0738424,0.0612674
0.0729794,0.0490146,0.0428602,0.0327345,0.0490653,0.0859245,0.0523064,0.02921,0.0521476,0.0434913,0.0314246,0.0285411,0.0458068,0.0567057,0.0425791,0.043291,0.0776522,0.0622834
0.0688324,0.0474772,0.0455156,0.035395,0.0513015,0.0841571,0.0510972,0.0335088,0.0533495,0.0482774,0.0356734,0.0309001,0.0514553,0.0560663,0.0361834,0.0429845,0.0716768,0.0581688
0.0739216,0.0446749,0.0468534,0.0325614,0.0520122,0.0749514,0.054736,0.031153,0.0461109,0.0433961,0.0335643,0.028601,0.047347,0.0575396,0.0358821,0.0371233,0.073271,0.0642814
0.0666135,0.0485353,0.0417744,0.0304742,0.0526506,0.0799323,0.0437193,0.0291652,0.0506575,0.047839,0.0307578,0.026877,0.0491308,0.0616884,0.03331,0.0377203,0.0751033,0.0605456
0.0727107,0.0491156,0.0451049,0.0333731,0.0519875,0.0737103,0.0534897,0.0314072,0.0498429,0.0446365,0.0333876,0.0326686,0.0461341,0.0556091,0.0379768,0.0429653,0.0740726,0.0584671
0.0742561,0.0559084,0.0466012,0.0322577,0.055379,0.0831873,0.0560586,0.032728,0.0516891,0.0447602,0.0393706,0.0287356,0.0537053,0.0648697,0.044085,0.0369435,0.0820234,0.0633848
0.0722918,0.0459724,0.0367281,0.0344362,0.0461005,0.0754338,0.0484884,0.0310056,0.0468517,0.038332,0.0312924,0.0307363,0.0482412,0.0582264,0.0394849,0.0431701,0.0709212,0.0578593
