M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],"M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']",M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181']
0.0459887,0.0503288,0.0539942,0.0313354,0.0484364,0.0451176,0.0359718,0.0419124,0.0537644,0.0438135,0.034709,0.0708458,0.0538395,0.0878069,0.0508426,0.0561887,0.0449561,0.104531,0.0703241,0.0427001,0.0592876,0.0463843,0.0443284,0.0459081,0.0719383,0.0484779,0.0610547,0.0586444,0.0468345,0.0407027,0.0538767,0.0431487,0.066729,0.0514326,0.0522845,0.0539427,0.060215,0.0627853,0.0528856,0.0810434,0.0588996,0.063014,0.063569,0.0669472,0.0731604,0.103154,0.0728915,0.0628105,0.0846267,0.0450247,0.0583313,0.0566354,0.0775657,0.0481188,0.0334307,0.0486721,0.0360691,0.039218,0.0256908,0.060303,0.0525788,0.0472778,0.0478409,0.0651683,0.0342,0.0498088,0.0392452,0.0337886,0.0410028,0.0384232,0.0382089,0.0348896,0.0309071,0.0435281,0.0309438,0.0330981,0.0261099,0.0366423,0.029286,0.0582538,0.0387037,0.0329694,0.0299004,0.0546762,0.0346463,0.0356608,0.0308625,0.0317783,0.0322887,0.0505935,0.0405702,0.0465505,0.0347123,0.0552409,0.0496733,0.0706058,0.0757227,0.039985,0.0379543,0.0365638,0.0367999,0.0447133,0.0558093,0.043401,0.032352,0.0518773,0.0301203,0.0533536,0.044582,0.0415269,0.115141,0.0573144,0.0586536,0.0711329,0.0557758,0.100432,0.052626,0.0948465,0.0861577,0.0565179,0.0714528,0.0720784,0.0531029,0.0454524,0.0776921,0.0612004,0.0389798,0.0673961,0.0421752,0.0401388,0.0291254,0.0357577,0.0302039,0.0398338,0.039273,0.0523354,0.0385542,0.0671138,0.0385805,0.0478262,0.0445828,0.0530497,0.0731364,0.0406873
0.0467659,0.0654807,0.0775973,0.042245,0.0466498,0.0506012,0.0505305,0.0547578,0.0586752,0.0540977,0.0431737,0.0856595,0.0595195,0.084035,0.0369389,0.0602542,0.0521048,0.100492,0.0578491,0.0418392,0.0534883,0.0392543,0.0424166,0.0392755,0.0704811,0.05876,0.0614579,0.0594366,0.0613409,0.0623865,0.0575547,0.0434999,0.0755293,0.0470504,0.0609778,0.0594396,0.0582677,0.0583189,0.0443174,0.0764127,0.0540084,0.055873,0.0598473,0.0712367,0.0752684,0.0930218,0.0662681,0.0669064,0.0840158,0.0410192,0.0478389,0.0552455,0.0892713,0.0500776,0.0433353,0.0489993,0.0535302,0.0506716,0.0344177,0.0736768,0.0506626,0.0574935,0.0592853,0.0890039,0.0459061,0.0620547,0.0503665,0.0365246,0.0663309,0.0474855,0.046051,0.0352342,0.0222371,0.0472676,0.0327194,0.0278026,0.0376132,0.0279455,0.0228805,0.0612596,0.0505581,0.0348322,0.0196348,0.0611439,0.0459064,0.0368821,0.036357,0.0386932,0.0330308,0.0510306,0.0364941,0.0523479,0.0432352,0.0556731,0.064464,0.0643435,0.0732474,0.0536354,0.0596561,0.0447014,0.0431211,0.0695981,0.0631588,0.0599583,0.0498311,0.0553292,0.0420972,0.0615549,0.0809755,0.0552672,0.126568,0.0784241,0.0808775,0.0778245,0.0771812,0.123036,0.0570384,0.11029,0.0936051,0.0906024,0.0804238,0.0882996,0.0558646,0.068495,0.084336,0.0902631,0.030602,0.0502897,0.0312533,0.0392827,0.0243233,0.0163959,0.0169661,0.0406301,0.033802,0.0403375,0.0358981,0.0646611,0.0220616,0.0403434,0.0311509,0.0384794,0.0642438,0.0278175
0.0536864,0.0517276,0.073592,0.0369373,0.0451783,0.0663065,0.0498989,0.0510991,0.0513895,0.0507226,0.0533541,0.0708969,0.0527663,0.0737668,0.0420445,0.0489696,0.0508276,0.09779,0.0623609,0.0461971,0.0502554,0.0430541,0.0384347,0.042863,0.0689715,0.0550656,0.0584106,0.0531997,0.0420186,0.0446092,0.0491105,0.040744,0.0625147,0.0484266,0.0609049,0.049712,0.0592559,0.05936,0.0251865,0.0617097,0.0495164,0.0447087,0.0609332,0.0529865,0.0652147,0.0921002,0.0598322,0.0592059,0.0806173,0.0455356,0.0537282,0.0459549,0.076835,0.0522392,0.037914,0.0484845,0.0391074,0.0504772,0.0305545,0.0621333,0.0593212,0.0556933,0.061399,0.0740787,0.0246065,0.0509494,0.0510528,0.0375952,0.0404275,0.0558072,0.0393798,0.0388679,0.0390101,0.05068,0.025986,0.0324767,0.0379788,0.0351888,0.0303656,0.068792,0.049857,0.0370609,0.0422954,0.0588673,0.0386013,0.0331334,0.0398491,0.0369121,0.0326107,0.0537551,0.0375736,0.0511793,0.029693,0.0496484,0.0531173,0.0674133,0.0656253,0.036121,0.0381371,0.0403689,0.0390199,0.0504914,0.0504634,0.0419328,0.0367566,0.0516638,0.0356689,0.0519709,0.0612698,0.050684,0.104343,0.059081,0.07408,0.0583187,0.0537791,0.105694,0.049202,0.0873832,0.0754657,0.0783689,0.0737777,0.080729,0.0582768,0.0602106,0.06999,0.0710613,0.0303825,0.0611397,0.0528812,0.0338354,0.0288548,0.0391035,0.030918,0.0305079,0.0278039,0.0511124,0.0426736,0.0681021,0.0347597,0.0447374,0.0395861,0.0475601,0.0774837,0.0370757
0.0418842,0.0576103,0.0733516,0.0381729,0.0396998,0.0433603,0.0491396,0.0422331,0.0649784,0.0403687,0.0407324,0.0729755,0.0528127,0.0765757,0.0335074,0.0489362,0.0442895,0.0933745,0.0642597,0.0375628,0.050177,0.0418181,0.030532,0.0376572,0.061488,0.0488115,0.0562542,0.0468961,0.0537774,0.0431748,0.0501613,0.0420334,0.0699662,0.050956,0.0554921,0.0494037,0.0501716,0.0421423,0.0229468,0.0572765,0.0479462,0.04016,0.0498315,0.050455,0.0650243,0.0830173,0.0440913,0.0480702,0.0673999,0.040116,0.0362343,0.0407498,0.0667898,0.0350137,0.0363627,0.0476036,0.0572735,0.0501346,0.0242204,0.0543092,0.055382,0.0625632,0.0564018,0.081446,0.0337375,0.0645057,0.0449547,0.0330835,0.0496088,0.0499269,0.0477577,0.0343981,0.030127,0.0424599,0.0271447,0.0301509,0.0378004,0.0342873,0.0243819,0.0644913,0.0536122,0.0271335,0.0517051,0.0496504,0.0358223,0.038128,0.0328878,0.0303195,0.0376875,0.0553571,0.0464484,0.0482872,0.0425347,0.0687974,0.0574601,0.0692974,0.0630392,0.0528607,0.0536592,0.0524178,0.0410549,0.0600818,0.070853,0.0529797,0.04393,0.0537529,0.0385412,0.0683599,0.0600999,0.0493308,0.123406,0.0735807,0.0704283,0.0651715,0.0543107,0.101591,0.0427398,0.0938952,0.0845583,0.0684701,0.0857629,0.0783372,0.052976,0.0596296,0.0793659,0.0732537,0.0338992,0.064188,0.0451735,0.0341207,0.0320895,0.0387738,0.0410634,0.0330197,0.0331936,0.0510018,0.0386355,0.0591449,0.037297,0.0492021,0.0411887,0.0548918,0.0672069,0.0444388
0.0366441,0.0516726,0.0630741,0.0367528,0.0366435,0.0483632,0.0336043,0.0346425,0.0534867,0.0472332,0.0365471,0.0640022,0.0504623,0.0736923,0.0303864,0.0433409,0.0425431,0.0949605,0.0697583,0.0406283,0.0604458,0.03885,0.0498224,0.046304,0.064176,0.0545455,0.0629153,0.0631812,0.0576187,0.0486079,0.0520643,0.0476978,0.0760799,0.0478598,0.0574981,0.0552046,0.0574484,0.0551082,0.047363,0.0681767,0.0540957,0.058159,0.0582117,0.0589299,0.0769738,0.0967539,0.0603819,0.0579086,0.0868671,0.0459792,0.0477066,0.0486135,0.0851045,0.0411477,0.0303484,0.0437379,0.043434,0.0429382,0.0220422,0.0557205,0.0496997,0.0540515,0.0501622,0.0813172,0.0259057,0.0544478,0.0453974,0.0386627,0.0425591,0.0416616,0.0344817,0.0422681,0.0284503,0.0413626,0.0342569,0.0384326,0.039682,0.0403425,0.0315621,0.0799092,0.0556544,0.0431059,0.0401422,0.0699104,0.0392698,0.0372599,0.0350189,0.0397309,0.0365067,0.052468,0.0359062,0.0434187,0.0361896,0.057385,0.0518714,0.0603925,0.0819197,0.0448367,0.0357619,0.0416151,0.0436757,0.0572581,0.0594422,0.0431841,0.0399616,0.0508375,0.0346207,0.0554756,0.0481691,0.0432069,0.10996,0.0517169,0.0751992,0.0625935,0.0574864,0.103789,0.0518374,0.0930915,0.0871214,0.0688536,0.0659606,0.0663635,0.0554873,0.0580962,0.0753092,0.0749162,0.0307429,0.0618008,0.0507292,0.0389681,0.0258127,0.0390438,0.022537,0.0373162,0.0303149,0.0403562,0.0317383,0.0589265,0.0216685,0.0493823,0.0279263,0.0422387,0.0751293,0.0316687
0.0435656,0.0565388,0.0710368,0.0401205,0.0513654,0.0384786,0.0493965,0.0539383,0.0579749,0.0538871,0.046831,0.0735941,0.0636901,0.0861032,0.0397493,0.0550263,0.0450981,0.0979813,0.0813039,0.0504563,0.0653838,0.0521569,0.0471064,0.056185,0.0750152,0.0633373,0.0679257,0.0726014,0.070503,0.0500279,0.0599031,0.056592,0.0723646,0.0576744,0.0731074,0.0743323,0.0687048,0.0602418,0.0532126,0.0698799,0.0491781,0.0459331,0.0659138,0.0607605,0.0797093,0.10128,0.0735233,0.0605272,0.0817269,0.0453949,0.0541443,0.0490151,0.0838742,0.0505454,0.0428515,0.0477199,0.046114,0.0363708,0.0188458,0.0617312,0.0478083,0.0541553,0.0565832,0.0706714,0.0401299,0.0567629,0.0481821,0.0329372,0.0477619,0.0386221,0.0321376,0.035702,0.0263555,0.0322838,0.0211113,0.0359329,0.0260542,0.0179222,0.0268438,0.0695236,0.0409245,0.0331622,0.0299493,0.0489276,0.0386026,0.031277,0.0238097,0.0273683,0.0273142,0.0499044,0.0393395,0.0575837,0.0358185,0.0639466,0.0531691,0.0718656,0.0831469,0.0389997,0.0393095,0.0497604,0.0420462,0.0526764,0.0605143,0.0561018,0.0481731,0.0618542,0.0327846,0.0550572,0.0553847,0.0514146,0.11622,0.06228,0.0698435,0.0668312,0.0685371,0.114992,0.0480008,0.0926827,0.0863263,0.0695924,0.0777349,0.0757804,0.0376896,0.0516989,0.0881118,0.0754164,0.0482901,0.0585764,0.0606617,0.0478918,0.0299686,0.0574851,0.0446225,0.0525928,0.0389755,0.0550574,0.0549579,0.0815179,0.0486729,0.0639495,0.040167,0.0625136,0.0968802,0.0436456
0.039768,0.0524021,0.0701741,0.0318488,0.0475652,0.0640793,0.0488191,0.0470196,0.0632759,0.0624248,0.042272,0.0771531,0.0544438,0.0858585,0.0446151,0.0463692,0.0482989,0.104881,0.0569922,0.0392769,0.0380123,0.0228897,0.0331516,0.0319329,0.0498112,0.058506,0.0465307,0.0507114,0.0430215,0.0368551,0.0360028,0.035302,0.0554067,0.0396315,0.0436751,0.0385844,0.0509706,0.0453019,0.0224249,0.0587316,0.0478659,0.0436198,0.0482917,0.0429258,0.0609703,0.0775648,0.0642184,0.0515161,0.0809306,0.0375974,0.0412896,0.0396445,0.080579,0.0398318,0.0407085,0.050926,0.0484637,0.0558226,0.0424564,0.07184,0.0581447,0.0664866,0.060062,0.0757207,0.0397669,0.0531501,0.0465848,0.0361401,0.0564223,0.0459224,0.0507415,0.0554972,0.0197284,0.0392129,0.0240929,0.0317095,0.0350185,0.0258287,0.0255618,0.0557517,0.050583,0.0321156,0.0217523,0.0541236,0.0310396,0.023773,0.028923,0.0313785,0.0251594,0.052036,0.0425248,0.0568966,0.0404437,0.0728678,0.056082,0.0797138,0.0830819,0.0411193,0.0413625,0.0486899,0.0356841,0.059761,0.0653903,0.0501827,0.049142,0.0524483,0.0412949,0.0616038,0.0611098,0.0505467,0.119304,0.0718043,0.0695649,0.0659665,0.0670637,0.108901,0.0439769,0.0928528,0.0919711,0.0712637,0.0752072,0.0750499,0.0644982,0.0555302,0.0773536,0.0824367,0.0293919,0.0649722,0.0461879,0.0456334,0.035243,0.0384287,0.0346699,0.0435585,0.0391359,0.0509511,0.0499241,0.0761564,0.0370074,0.0499196,0.04651,0.0595586,0.075608,0.0378149
0.0406154,0.0620664,0.0586811,0.0428172,0.0426195,0.0431719,0.046936,0.0477334,0.062264,0.0467396,0.0410074,0.0883695,0.0613401,0.0880402,0.0397524,0.0501793,0.0535033,0.0944696,0.0536924,0.0282097,0.0557077,0.0322617,0.0364313,0.0387003,0.0540435,0.0412361,0.0587071,0.0497023,0.0452481,0.0331342,0.0436868,0.0460834,0.0551624,0.045058,0.0530581,0.0479389,0.0379535,0.0399236,0.024953,0.0613111,0.0410967,0.0383435,0.0611013,0.04533,0.0555412,0.0778548,0.0454583,0.0499751,0.0758242,0.0269246,0.03608,0.0311342,0.0728355,0.0295183,0.0377451,0.042204,0.0411042,0.0480562,0.0476787,0.0625528,0.0497989,0.0557853,0.0475174,0.0747775,0.0345556,0.0601665,0.0419674,0.0348514,0.0492779,0.0397877,0.0495692,0.0429843,0.0361213,0.0424749,0.0315936,0.0313255,0.0359019,0.0317879,0.0344203,0.072352,0.0446524,0.033007,0.03318,0.054421,0.0419107,0.0307508,0.0387136,0.0302967,0.0354928,0.05485,0.0409354,0.0576563,0.0411112,0.0612937,0.0591916,0.0773521,0.085319,0.0503195,0.0441581,0.0482545,0.0487084,0.0616957,0.0735188,0.0588694,0.0507987,0.0665058,0.0438367,0.062713,0.0596001,0.0403412,0.117744,0.0654164,0.0767908,0.0725758,0.0665988,0.108325,0.0653356,0.088004,0.0870035,0.0700534,0.07754,0.0789898,0.0604484,0.0608724,0.0832853,0.0697974,0.0311151,0.058661,0.0406683,0.0438402,0.0341332,0.0334105,0.0342178,0.0462955,0.0375556,0.047713,0.0372605,0.062634,0.0350638,0.0465169,0.0298298,0.0531504,0.0734299,0.0345732
0.0457442,0.0635706,0.0732,0.0448347,0.0483977,0.0569169,0.0550555,0.0408904,0.0654166,0.0533104,0.040199,0.0758812,0.0651048,0.0840909,0.0477473,0.057555,0.0545719,0.104147,0.060766,0.0288151,0.0515054,0.030245,0.0323783,0.0469342,0.0432134,0.046531,0.0458534,0.0585747,0.0408353,0.0393254,0.0498153,0.0420152,0.0571376,0.042604,0.0562859,0.0513549,0.0549742,0.0527953,0.0412383,0.0641089,0.0401522,0.0474908,0.0603845,0.0548866,0.0644413,0.0808055,0.0563765,0.0586112,0.0730364,0.041766,0.0493866,0.0413208,0.0748564,0.0471,0.036286,0.044052,0.0291747,0.044533,0.0403214,0.0559095,0.0478548,0.053947,0.0540742,0.0731473,0.0282852,0.0559022,0.0482036,0.0272724,0.0395433,0.0367698,0.0403687,0.032016,0.0321371,0.0363722,0.0342773,0.0305842,0.0325084,0.0327679,0.0250903,0.0694545,0.0478302,0.0350045,0.0262877,0.053214,0.0310756,0.0356371,0.0342332,0.0247662,0.0350667,0.048154,0.0391282,0.0516767,0.0307955,0.0523745,0.0554712,0.0617615,0.0758868,0.051453,0.0407879,0.0357507,0.0340592,0.045618,0.0486137,0.0425658,0.0386853,0.0615587,0.0437663,0.0598567,0.0655009,0.058525,0.120484,0.0696727,0.0813326,0.0674921,0.0747133,0.114759,0.0534836,0.0970451,0.0927507,0.0778495,0.0695961,0.0844161,0.0653825,0.0688135,0.081022,0.0788132,0.0379435,0.0573079,0.0354753,0.0443317,0.0321923,0.0437571,0.0303984,0.0435355,0.0426224,0.0521313,0.0357202,0.0656946,0.0382667,0.0525987,0.0369037,0.0564704,0.0845319,0.0348423
0.0464604,0.0596921,0.0652389,0.0398471,0.0517034,0.0463154,0.0489855,0.041036,0.054828,0.0460802,0.0369051,0.0780789,0.0588269,0.0790405,0.0339019,0.0495717,0.0558462,0.0962403,0.0600001,0.0487946,0.0549966,0.0390595,0.0458748,0.0474129,0.0642988,0.0524281,0.0643298,0.0580249,0.0617855,0.0433865,0.05144,0.0503278,0.0697761,0.0570174,0.0600701,0.0600694,0.0484355,0.056754,0.0411629,0.065657,0.0406332,0.0359401,0.0574249,0.0602216,0.072106,0.0860916,0.0575809,0.058649,0.0761643,0.0433773,0.0399957,0.034576,0.0682521,0.044973,0.0336406,0.0576456,0.0453598,0.0448088,0.0328307,0.0606365,0.0463335,0.059457,0.0576232,0.082353,0.0386137,0.059345,0.0459201,0.0372239,0.0514905,0.051698,0.0431643,0.0400821,0.0308502,0.0321327,0.0256243,0.0250098,0.0306761,0.0282421,0.0267753,0.0672983,0.0504668,0.0311911,0.0278491,0.0482345,0.0270848,0.0289815,0.0300521,0.0335031,0.0318821,0.0503813,0.0328621,0.0504981,0.0306281,0.0512341,0.0445397,0.064844,0.0765494,0.0515528,0.038688,0.0370892,0.0379232,0.0550515,0.0524711,0.048837,0.0355471,0.0606596,0.0312849,0.0614928,0.0545026,0.0378515,0.118425,0.0617718,0.0675751,0.0590801,0.0515557,0.107341,0.0465934,0.0920602,0.0797549,0.0674527,0.0698507,0.0781401,0.0420414,0.0480295,0.0706779,0.0650284,0.0411318,0.0699264,0.0490089,0.0463985,0.0312844,0.0437928,0.0354237,0.045973,0.050068,0.048218,0.0480659,0.0672572,0.0372734,0.0473237,0.0411772,0.0534384,0.0874046,0.0338262
0.0366377,0.0640131,0.0633039,0.0328176,0.0443523,0.0547815,0.0461343,0.0464121,0.0549428,0.0509958,0.0345736,0.0759447,0.0558122,0.0811493,0.0318329,0.0501104,0.0473098,0.0913555,0.0621377,0.04525,0.0586426,0.0410015,0.0418207,0.047739,0.0682397,0.0605511,0.0573229,0.0659113,0.0557578,0.0480062,0.0546283,0.0476959,0.0710611,0.0687147,0.053818,0.0581301,0.0531577,0.0488561,0.0365523,0.0728732,0.0433329,0.0449634,0.0569453,0.0602316,0.0602894,0.0917975,0.0562996,0.0577124,0.0875629,0.0419209,0.0417352,0.0437702,0.0838029,0.0415126,0.0386228,0.0485758,0.0496064,0.0436718,0.034351,0.0694606,0.0555555,0.0683827,0.0570161,0.0862597,0.0353348,0.059811,0.0508927,0.0333295,0.0553429,0.0462651,0.0475405,0.0442099,0.0233859,0.0364937,0.0216669,0.0337218,0.0358974,0.034262,0.0298544,0.0713472,0.0476983,0.0323047,0.0347021,0.0652812,0.0423358,0.0341801,0.03758,0.0369653,0.0460262,0.0520697,0.0452584,0.053068,0.0367479,0.0685002,0.0651902,0.0674942,0.0875985,0.0513609,0.0491015,0.0559602,0.0416486,0.0558145,0.0613056,0.0582229,0.0414724,0.0644589,0.0377988,0.0580528,0.0513437,0.0380653,0.106886,0.0576854,0.0609085,0.0592779,0.0574632,0.10524,0.0478181,0.0880881,0.083027,0.0661705,0.07518,0.0700658,0.045636,0.0455379,0.0692835,0.0632158,0.0333807,0.0611166,0.0335271,0.0432086,0.0347531,0.0370989,0.0315331,0.036255,0.0393553,0.0461686,0.0320799,0.0628416,0.0298088,0.0480762,0.0322378,0.0420583,0.0763818,0.0271476
0.0514506,0.0601277,0.0754663,0.0483884,0.0486779,0.0548103,0.0531706,0.0515332,0.0736478,0.0495025,0.0404316,0.092077,0.064891,0.0962162,0.0497876,0.0509449,0.0627042,0.105341,0.057761,0.0350986,0.0467049,0.0389765,0.0457676,0.039663,0.0610732,0.0528865,0.0509771,0.0473172,0.0443156,0.0378351,0.0437314,0.0289324,0.0644944,0.0568553,0.0520722,0.0427577,0.0624236,0.0494564,0.0395554,0.0789331,0.0509763,0.0486699,0.0568709,0.069975,0.0688319,0.091105,0.0641579,0.0645913,0.0756592,0.0454946,0.0555435,0.0448194,0.0764051,0.0419343,0.0286659,0.0407632,0.037811,0.0421625,0.0276847,0.0625174,0.0468783,0.0538267,0.0516231,0.0728735,0.0323451,0.0468194,0.0431494,0.0288515,0.0411819,0.0309169,0.0406637,0.0345609,0.0329706,0.0413467,0.0229243,0.0330816,0.0371704,0.0418881,0.0357529,0.0790734,0.051391,0.046678,0.0351371,0.0577124,0.0424399,0.0362524,0.0396452,0.0426939,0.0387336,0.0561439,0.0339696,0.0540205,0.0392415,0.0576193,0.0488107,0.062024,0.0781795,0.0496943,0.0441344,0.0476805,0.0368831,0.0585089,0.0598325,0.0475228,0.0485337,0.0556115,0.0379717,0.0649466,0.051228,0.0339645,0.107135,0.0640962,0.0671393,0.0651012,0.0587229,0.0984602,0.0427942,0.0926465,0.0830037,0.0665375,0.0713894,0.067762,0.0576143,0.0559322,0.0783434,0.0760749,0.0251558,0.0614026,0.0419276,0.0344415,0.0271335,0.027685,0.0297285,0.0347442,0.0329803,0.0489115,0.0382782,0.0661159,0.0336637,0.0458798,0.0282682,0.0436374,0.0763285,0.0331217
0.0482049,0.0622144,0.0762199,0.0438823,0.0491312,0.0528614,0.0476421,0.0491223,0.0652272,0.0569357,0.0392314,0.08493,0.0619601,0.087083,0.0387053,0.0564612,0.0576656,0.103669,0.0557549,0.0253135,0.043984,0.0357298,0.0421366,0.0393574,0.0538474,0.0509018,0.0521105,0.0514484,0.0448835,0.0319037,0.041462,0.0345518,0.0523835,0.0470176,0.0535256,0.0507025,0.0575408,0.0605918,0.0363113,0.0706433,0.0460822,0.0515528,0.0650903,0.0531753,0.0649952,0.0968566,0.0602872,0.0598199,0.0887186,0.0466862,0.0546163,0.0446792,0.0847801,0.044481,0.0266654,0.0379799,0.0386714,0.0415278,0.0325203,0.0517636,0.0462222,0.0576523,0.0442963,0.0803594,0.0325831,0.0473693,0.040918,0.0323991,0.0501495,0.0333922,0.0350903,0.036766,0.0252152,0.0357671,0.0311585,0.0310374,0.0341199,0.0442915,0.0284002,0.0746511,0.0398102,0.0352425,0.033121,0.0585512,0.0300639,0.0314547,0.0384431,0.0261483,0.0345819,0.0476037,0.0467881,0.0530624,0.0452019,0.0614734,0.0594754,0.0789134,0.0868985,0.0505583,0.0451251,0.0434333,0.0391987,0.0569178,0.0597281,0.0537545,0.0568406,0.0600847,0.0419155,0.0647985,0.053667,0.0479413,0.119141,0.0649534,0.0661032,0.0709841,0.067941,0.111802,0.0547851,0.0981611,0.091697,0.0736942,0.0799135,0.078491,0.0574859,0.0595252,0.0801707,0.0755157,0.0390688,0.0669061,0.0459381,0.0436226,0.0341942,0.0432231,0.0316514,0.0401207,0.0350972,0.0612397,0.0408819,0.0671239,0.0369454,0.0495927,0.0341201,0.0559382,0.0831873,0.0378639
0.0388873,0.0528652,0.0596447,0.0364284,0.0428227,0.0421963,0.0446243,0.0355951,0.0502404,0.0523476,0.0322712,0.077327,0.0528019,0.074803,0.0354542,0.0492857,0.0507416,0.0964162,0.0643798,0.0477493,0.0561005,0.0420106,0.0487433,0.0433567,0.066311,0.0577614,0.0638148,0.0654212,0.0510519,0.0404079,0.0524951,0.044072,0.0648595,0.0522237,0.062858,0.0579618,0.0617722,0.0540705,0.0386026,0.0737176,0.055616,0.0478645,0.0571174,0.0582869,0.0771214,0.092362,0.0660763,0.0652995,0.0833046,0.0412112,0.0584735,0.042077,0.0801705,0.053321,0.0378295,0.0602586,0.0559194,0.0570149,0.0380423,0.069543,0.0606472,0.0714174,0.0614146,0.0911222,0.0492504,0.066869,0.0549483,0.0425077,0.0564555,0.0625336,0.0517915,0.0455672,0.0345443,0.0394179,0.0319641,0.0266875,0.0408406,0.0330076,0.0247986,0.0748285,0.0482002,0.0328896,0.0287358,0.0549666,0.0378491,0.0367804,0.0377187,0.0361099,0.0387863,0.0522769,0.0420761,0.0502877,0.0346381,0.064378,0.0545793,0.0629466,0.0683496,0.0437928,0.0405239,0.0513589,0.0407979,0.0568023,0.0657586,0.0534208,0.0416866,0.0519911,0.0396153,0.0557169,0.0624071,0.0474374,0.125814,0.0628391,0.0676387,0.0687704,0.065537,0.121783,0.056267,0.0994221,0.0883082,0.0738872,0.0788847,0.0795362,0.0527299,0.0499527,0.0803923,0.0763462,0.0416004,0.0670599,0.0458956,0.0503731,0.0385496,0.0380703,0.033956,0.0452125,0.0395032,0.0542171,0.0470616,0.0704607,0.0286133,0.0591123,0.0414129,0.0502147,0.0806504,0.037749
