V05[1.2],V06[7.8],V08[6.9],V12[11.9],V16[6.0],V20[5.7],V24[5.5],V27[1.7],N05[1.8],N06[5.2],N08[6.5],N12[7.0],N16[9.0],N20[10.5],N24[16.7],N28[3.6],S06[1.4],S07[6.5],S09[8.1],S13[10.3],S17[19.0],S21[11.2],S25[12.2],S29[4.9]
0.17023,0.164022,0.181293,0.16752,0.209491,0.190877,0.169121,0.17641,0.157323,0.183414,0.179267,0.201246,0.198783,0.195886,0.195692,0.144319,0.136678,0.165485,0.158058,0.151641,0.154963,0.15628,0.143357,0.134816
0.164688,0.161482,0.184827,0.153519,0.193202,0.167374,0.163972,0.148426,0.181807,0.196016,0.179411,0.193114,0.183672,0.173507,0.180181,0.157744,0.131051,0.151365,0.17047,0.155805,0.155237,0.168744,0.134214,0.152292
0.16747,0.151535,0.194222,0.170811,0.165989,0.172392,0.173129,0.14618,0.137623,0.195207,0.172604,0.196028,0.18719,0.17221,0.189103,0.138529,0.141681,0.166989,0.173205,0.156105,0.171883,0.170596,0.139527,0.120024
0.165868,0.15887,0.166347,0.171613,0.202845,0.168002,0.162867,0.148925,0.135117,0.179875,0.189185,0.19249,0.147788,0.170972,0.195064,0.153309,0.153286,0.174073,0.161504,0.171062,0.156396,0.154359,0.143999,0.128908
0.171966,0.195841,0.184706,0.153528,0.179309,0.173179,0.16138,0.16593,0.162763,0.181087,0.190232,0.198344,0.18287,0.186369,0.176133,0.164054,0.158221,0.17493,0.157652,0.163207,0.155546,0.165374,0.15988,0.126575
0.186112,0.165503,0.182003,0.16403,0.184715,0.200003,0.168376,0.140078,0.156471,0.191296,0.201848,0.194867,0.182712,0.155907,0.196937,0.14607,0.150415,0.183699,0.167809,0.182796,0.135121,0.162383,0.152899,0.139336
0.169375,0.167663,0.190957,0.18416,0.193083,0.185194,0.181885,0.170646,0.164057,0.19425,0.178997,0.197074,0.169402,0.169273,0.189799,0.139746,0.142284,0.170495,0.163616,0.166741,0.172888,0.159951,0.151444,0.136163
0.166038,0.167738,0.17989,0.182193,0.18744,0.19475,0.156972,0.161916,0.157274,0.188282,0.176974,0.208231,0.199006,0.189783,0.181539,0.150135,0.14606,0.186941,0.174714,0.176259,0.162434,0.153889,0.151498,0.125103
0.179687,0.172206,0.188628,0.168939,0.201651,0.20357,0.177138,0.159099,0.173318,0.199197,0.176323,0.211282,0.181971,0.176185,0.197766,0.147096,0.144105,0.173565,0.162672,0.167868,0.158687,0.167089,0.169491,0.148639
0.194569,0.171763,0.203765,0.160538,0.194693,0.179094,0.183154,0.158824,0.1577,0.191451,0.194174,0.206104,0.173716,0.192292,0.186381,0.151681,0.152711,0.176123,0.163656,0.162469,0.159476,0.169405,0.150201,0.138997
0.177278,0.203164,0.209234,0.157016,0.201894,0.19788,0.193059,0.155613,0.166995,0.192027,0.213646,0.210767,0.162844,0.191179,0.19586,0.167606,0.152343,0.171821,0.169917,0.172818,0.157611,0.170766,0.142069,0.144863
0.181547,0.184718,0.205299,0.174844,0.216037,0.209384,0.186944,0.149714,0.1842,0.197058,0.19728,0.205702,0.193505,0.199655,0.186349,0.141568,0.142156,0.167151,0.162605,0.184058,0.17261,0.174592,0.145848,0.141452
0.200258,0.189504,0.210338,0.177956,0.209819,0.202612,0.191842,0.175122,0.186932,0.189009,0.196358,0.20869,0.195757,0.202025,0.207847,0.166434,0.132234,0.176588,0.172936,0.167266,0.155356,0.172364,0.136752,0.126111
0.188081,0.175187,0.212937,0.183252,0.207884,0.199696,0.177338,0.167582,0.180524,0.212516,0.195409,0.206856,0.176816,0.184099,0.200842,0.15195,0.144659,0.180828,0.153527,0.173717,0.16351,0.16508,0.15432,0.135989
0.18325,0.176412,0.190401,0.17512,0.205102,0.208568,0.187235,0.160211,0.160628,0.206063,0.200463,0.211088,0.176347,0.191352,0.198614,0.161789,0.158441,0.167255,0.171652,0.161611,0.147712,0.179562,0.162613,0.139816
0.187664,0.170935,0.201763,0.165308,0.208983,0.205742,0.182171,0.173242,0.169954,0.201617,0.189939,0.212244,0.191857,0.185751,0.215306,0.162043,0.151483,0.176768,0.155592,0.171568,0.161067,0.172331,0.154027,0.131303
0.19533,0.181443,0.200168,0.181099,0.21521,0.213329,0.179412,0.157179,0.183142,0.186283,0.195361,0.201874,0.196129,0.195139,0.198057,0.166334,0.154397,0.173789,0.176804,0.181526,0.159533,0.167112,0.153727,0.139559
0.188992,0.191936,0.193761,0.188739,0.206023,0.200179,0.182508,0.157643,0.186096,0.19448,0.201551,0.21026,0.190673,0.196104,0.210983,0.163989,0.148538,0.174573,0.174123,0.165117,0.158739,0.166022,0.147756,0.128669
0.188434,0.18172,0.199161,0.207183,0.199471,0.208971,0.168993,0.18804,0.174961,0.200701,0.202619,0.203018,0.180674,0.20561,0.200436,0.160124,0.155094,0.180185,0.177493,0.175518,0.171402,0.167561,0.161313,0.133013
0.180983,0.189159,0.21125,0.192488,0.198991,0.209927,0.188191,0.177881,0.169972,0.220312,0.194646,0.222856,0.179991,0.209099,0.205662,0.170588,0.14678,0.179263,0.174325,0.188066,0.16545,0.170088,0.156896,0.137503
0.190028,0.176,0.200576,0.174597,0.221105,0.198365,0.181764,0.166071,0.18312,0.204465,0.194894,0.21985,0.179374,0.198505,0.2051,0.159737,0.169478,0.175736,0.17333,0.174202,0.161835,0.173956,0.142158,0.140735
0.191536,0.19522,0.201018,0.175288,0.217718,0.217623,0.182654,0.170697,0.192931,0.204068,0.202657,0.216581,0.196072,0.183567,0.206756,0.176015,0.143902,0.181141,0.182215,0.180004,0.167205,0.164245,0.150732,0.157991
0.181066,0.200691,0.196003,0.198603,0.223402,0.213017,0.198056,0.165464,0.18725,0.204528,0.20005,0.220143,0.210013,0.197848,0.203799,0.15167,0.138316,0.176122,0.16558,0.177743,0.177042,0.174829,0.157545,0.138302
0.183337,0.189361,0.217054,0.198965,0.223564,0.212264,0.178834,0.171613,0.19141,0.218431,0.217487,0.228499,0.184226,0.193448,0.215279,0.177674,0.147514,0.182931,0.162777,0.180018,0.172068,0.178416,0.156422,0.133266
0.190526,0.183057,0.216323,0.18313,0.2169,0.217218,0.18443,0.173918,0.175951,0.206282,0.192629,0.231532,0.202871,0.199933,0.209827,0.16595,0.154707,0.184921,0.169194,0.190185,0.149433,0.177274,0.163351,0.143092
0.182732,0.198953,0.208051,0.18767,0.235018,0.199923,0.19897,0.180266,0.176605,0.214286,0.207415,0.225008,0.192541,0.203855,0.202398,0.176098,0.162714,0.181958,0.184049,0.175757,0.168346,0.174864,0.157312,0.140898
0.192555,0.188276,0.193952,0.188793,0.221333,0.20663,0.184463,0.172685,0.178176,0.217182,0.221546,0.215544,0.193852,0.205288,0.21454,0.16478,0.148986,0.196178,0.181248,0.18217,0.171973,0.175185,0.165721,0.139615
0.204321,0.192906,0.208071,0.188591,0.239568,0.22666,0.19626,0.162528,0.182449,0.214433,0.222459,0.225211,0.208264,0.21062,0.222008,0.168104,0.156884,0.191588,0.168754,0.187689,0.175135,0.173731,0.151172,0.131909
0.184955,0.193635,0.206054,0.199281,0.213076,0.213572,0.181456,0.174109,0.190505,0.214105,0.213168,0.223355,0.216674,0.196043,0.225027,0.178975,0.145365,0.184438,0.193543,0.18494,0.157582,0.175046,0.154621,0.157576
0.195165,0.198811,0.214307,0.207466,0.217506,0.204295,0.182633,0.18641,0.205128,0.203439,0.214273,0.218021,0.207373,0.199555,0.207015,0.161131,0.162054,0.1892,0.177933,0.183902,0.156826,0.175129,0.156756,0.157693
0.177565,0.207901,0.215693,0.204769,0.226677,0.215026,0.182718,0.203056,0.181654,0.210192,0.206139,0.222443,0.183548,0.19899,0.214497,0.172883,0.154609,0.177202,0.180055,0.178111,0.177669,0.184183,0.140607,0.145748
0.19376,0.17978,0.195759,0.204136,0.242303,0.214408,0.186181,0.181651,0.180008,0.219998,0.213568,0.216732,0.193199,0.202245,0.196258,0.206352,0.172026,0.195844,0.181591,0.185477,0.19209,0.169554,0.179117,0.128327
0.192273,0.181246,0.186529,0.185328,0.229778,0.226238,0.186456,0.166211,0.157774,0.208657,0.20843,0.235358,0.198899,0.189072,0.20762,0.184711,0.154584,0.193138,0.181548,0.182525,0.166404,0.185449,0.169857,0.147358
0.198784,0.187839,0.203811,0.189914,0.229025,0.230117,0.187618,0.175588,0.163079,0.214616,0.210024,0.232527,0.198978,0.215886,0.190608,0.192744,0.157318,0.202387,0.177623,0.181408,0.152027,0.167562,0.170218,0.160301
0.18675,0.20328,0.219109,0.20969,0.224791,0.194254,0.199917,0.176122,0.165597,0.190139,0.203083,0.217859,0.199008,0.180494,0.211783,0.16642,0.161474,0.18548,0.200502,0.201245,0.157065,0.181503,0.169875,0.167438
0.176683,0.233811,0.202308,0.207818,0.210898,0.20879,0.201763,0.204614,0.174034,0.2027,0.186491,0.230697,0.185367,0.21117,0.212148,0.169017,0.153722,0.207936,0.18533,0.189983,0.195041,0.201217,0.175178,0.131789
0.187609,0.190331,0.209036,0.210125,0.224475,0.228028,0.202915,0.194715,0.179799,0.225327,0.208283,0.214043,0.20329,0.200425,0.223695,0.175941,0.15288,0.21143,0.190295,0.219125,0.174618,0.207402,0.163822,0.134009
0.181354,0.192067,0.191479,0.209477,0.221752,0.21282,0.165017,0.169846,0.165199,0.198381,0.205073,0.246593,0.191807,0.224997,0.213108,0.199106,0.151539,0.204591,0.189122,0.209668,0.178335,0.190623,0.17956,0.156319
0.2061,0.17292,0.205191,0.190882,0.239576,0.229595,0.179936,0.174539,0.169885,0.24806,0.219914,0.230585,0.22026,0.202619,0.193471,0.175497,0.199136,0.217264,0.195596,0.225391,0.171309,0.192262,0.184514,0.163649
0.170383,0.199067,0.234325,0.196926,0.236206,0.253233,0.194738,0.203863,0.175521,0.206444,0.223129,0.235222,0.214921,0.183269,0.211522,0.189742,0.177621,0.248985,0.197056,0.209762,0.162263,0.180466,0.202325,0.178659
0.206806,0.200733,0.206181,0.222363,0.236548,0.199335,0.223084,0.165565,0.184143,0.225202,0.2273,0.223001,0.20676,0.202675,0.21556,0.171633,0.182052,0.212132,0.212966,0.202764,0.203543,0.211517,0.174915,0.166344
0.196723,0.211966,0.211969,0.221264,0.212193,0.239176,0.199584,0.187612,0.187021,0.226209,0.196739,0.242998,0.197754,0.246297,0.228513,0.196143,0.164204,0.217129,0.218292,0.198428,0.196666,0.189181,0.183064,0.160937
0.210113,0.216195,0.212163,0.211701,0.223232,0.235362,0.21946,0.162935,0.20001,0.232468,0.230855,0.259302,0.195406,0.204641,0.237564,0.217527,0.180499,0.211956,0.217375,0.219738,0.19812,0.206491,0.176412,0.170458
0.239733,0.219181,0.225029,0.187403,0.236983,0.22035,0.216604,0.191617,0.202977,0.225062,0.223212,0.243354,0.205385,0.224549,0.195199,0.199279,0.195254,0.239528,0.195572,0.20768,0.166786,0.193744,0.204873,0.187228
0.222589,0.207416,0.232682,0.204259,0.247821,0.240116,0.208045,0.183905,0.197145,0.222616,0.222553,0.25836,0.219196,0.21642,0.227635,0.190503,0.197692,0.215729,0.211296,0.224946,0.192455,0.191818,0.213449,0.162821
0.201225,0.206048,0.246335,0.210942,0.279059,0.227721,0.22977,0.201012,0.204642,0.22771,0.234708,0.246579,0.250596,0.223741,0.216947,0.150595,0.205147,0.210025,0.203343,0.228599,0.219205,0.195671,0.203365,0.151195
0.209835,0.216337,0.225585,0.218295,0.266562,0.243824,0.221973,0.212134,0.196665,0.216425,0.223071,0.239859,0.237201,0.221624,0.249837,0.199244,0.205414,0.239668,0.209167,0.211881,0.207983,0.216568,0.195662,0.182723
0.207877,0.237695,0.255977,0.208226,0.257731,0.24799,0.227737,0.18949,0.201014,0.24985,0.22797,0.272329,0.212517,0.226386,0.281403,0.19861,0.187188,0.236692,0.229752,0.229564,0.206705,0.213703,0.20681,0.162932
0.222636,0.222932,0.222249,0.20546,0.231596,0.229032,0.219368,0.213349,0.210617,0.24669,0.260353,0.262563,0.23379,0.223178,0.24888,0.18301,0.203109,0.225361,0.216929,0.224944,0.209952,0.201536,0.194862,0.169469
0.231887,0.20574,0.232997,0.24718,0.266758,0.241986,0.240118,0.189198,0.209729,0.252644,0.259749,0.27045,0.234439,0.259257,0.236035,0.199141,0.186217,0.24973,0.196081,0.200928,0.211996,0.215596,0.194686,0.16893
0.255027,0.223522,0.247676,0.211964,0.271673,0.278933,0.22085,0.204584,0.203812,0.240644,0.237068,0.27213,0.242359,0.253677,0.252991,0.169626,0.19013,0.220517,0.220687,0.207112,0.221232,0.21314,0.185733,0.169511
0.217831,0.219579,0.260074,0.215157,0.267495,0.268218,0.229475,0.209893,0.205165,0.233046,0.22556,0.2592,0.231434,0.243814,0.213815,0.199325,0.180381,0.236654,0.218519,0.210874,0.210601,0.214452,0.209217,0.159994
0.218743,0.254695,0.249982,0.227179,0.253754,0.220837,0.211444,0.21889,0.215638,0.226029,0.256001,0.238714,0.227614,0.226764,0.260622,0.214618,0.208303,0.241787,0.220236,0.242119,0.208949,0.20852,0.202592,0.179231
0.212838,0.249461,0.245197,0.220486,0.250862,0.247513,0.21117,0.242745,0.212458,0.265127,0.236884,0.272103,0.239336,0.223458,0.253161,0.213845,0.201945,0.251523,0.218741,0.213531,0.20275,0.20272,0.210989,0.177361
0.204729,0.20472,0.2283,0.21481,0.223559,0.226497,0.234245,0.22298,0.210553,0.224606,0.25045,0.246434,0.231662,0.238537,0.24361,0.204995,0.183836,0.221335,0.231899,0.203429,0.222157,0.220312,0.18702,0.164767
0.262334,0.227608,0.246294,0.23135,0.266054,0.263782,0.215176,0.181456,0.220134,0.243193,0.253924,0.27046,0.235161,0.243332,0.250081,0.217122,0.181064,0.224847,0.207045,0.222927,0.224716,0.208697,0.203151,0.151236
0.215692,0.220251,0.239613,0.224168,0.273603,0.266975,0.220382,0.189165,0.221561,0.25318,0.235026,0.247145,0.230666,0.243055,0.24327,0.178075,0.171993,0.221399,0.202918,0.208427,0.210487,0.207456,0.187894,0.181876
0.216382,0.226202,0.239214,0.221382,0.263085,0.251632,0.224429,0.22249,0.20081,0.240483,0.240444,0.264047,0.237272,0.235891,0.243367,0.204777,0.173183,0.255004,0.200531,0.212757,0.202082,0.205912,0.177629,0.179153
0.228901,0.227947,0.223791,0.223251,0.261898,0.227949,0.223183,0.234488,0.189768,0.250482,0.231545,0.251676,0.238064,0.229266,0.230674,0.202452,0.191771,0.242492,0.243934,0.223915,0.216963,0.213266,0.193169,0.188332
0.214449,0.243715,0.227178,0.224144,0.242478,0.227217,0.2218,0.192942,0.210216,0.256987,0.233632,0.252861,0.243151,0.235241,0.235525,0.229531,0.184965,0.22825,0.210417,0.22749,0.219868,0.216072,0.200185,0.18401
0.231362,0.223554,0.256596,0.242432,0.253795,0.247516,0.24199,0.183444,0.221064,0.23158,0.262124,0.248977,0.240398,0.226681,0.24991,0.223572,0.188712,0.228061,0.206113,0.220048,0.200874,0.221651,0.19149,0.156782
0.243612,0.203211,0.256503,0.221832,0.250937,0.295949,0.232773,0.171838,0.224627,0.265089,0.222164,0.277623,0.245433,0.254936,0.242468,0.190584,0.187559,0.250725,0.198748,0.228347,0.209481,0.218045,0.187505,0.173533
0.229152,0.201206,0.2539,0.235756,0.302752,0.257394,0.212868,0.210327,0.215547,0.245632,0.251586,0.272426,0.234679,0.248112,0.255073,0.180368,0.191529,0.25506,0.222833,0.220431,0.198191,0.203972,0.198099,0.179749
0.228052,0.22025,0.246512,0.232831,0.278751,0.254554,0.23002,0.211126,0.21088,0.234324,0.227606,0.275285,0.242162,0.237843,0.256062,0.195505,0.169404,0.2304,0.225356,0.215464,0.195844,0.228495,0.210924,0.172526
0.22704,0.22179,0.25422,0.229899,0.266328,0.253675,0.250814,0.220007,0.199925,0.231551,0.266092,0.278673,0.237783,0.229867,0.267846,0.211253,0.185007,0.223682,0.200575,0.225804,0.208546,0.212299,0.183192,0.168762
0.256884,0.234081,0.239257,0.225112,0.24894,0.244529,0.240892,0.195395,0.223759,0.238243,0.245206,0.257007,0.256169,0.210826,0.260355,0.219857,0.182529,0.212295,0.208683,0.223156,0.219239,0.20346,0.165332,0.155865
0.241666,0.210849,0.204028,0.224524,0.264675,0.290296,0.229588,0.18014,0.219176,0.250206,0.245645,0.280992,0.249334,0.230072,0.230585,0.205911,0.178978,0.222178,0.212223,0.211434,0.21311,0.199939,0.214284,0.152263
0.226502,0.209964,0.245957,0.205603,0.235971,0.311295,0.198394,0.204103,0.212215,0.249465,0.269938,0.268434,0.254288,0.234926,0.247209,0.194274,0.164574,0.25063,0.201306,0.192135,0.205031,0.191135,0.188187,0.174397
0.24896,0.203671,0.249097,0.214855,0.238444,0.247731,0.194292,0.193928,0.212699,0.239845,0.23054,0.263734,0.237254,0.225702,0.230073,0.174379,0.164991,0.221402,0.205812,0.209956,0.177075,0.213513,0.195212,0.162623
0.221615,0.203779,0.205643,0.216604,0.264986,0.2375,0.218884,0.195831,0.205432,0.232458,0.225309,0.248911,0.217467,0.228246,0.213851,0.173867,0.17318,0.197165,0.194338,0.192415,0.226935,0.201417,0.170721,0.155956
0.201646,0.203016,0.263776,0.225687,0.22064,0.228736,0.243244,0.188771,0.185968,0.226675,0.195149,0.243402,0.20473,0.201726,0.215652,0.19707,0.190824,0.215565,0.174352,0.206136,0.206467,0.210101,0.165786,0.155596
0.219103,0.229608,0.209853,0.219266,0.238937,0.24104,0.241238,0.170479,0.196382,0.247757,0.224545,0.247872,0.233831,0.228921,0.226369,0.208703,0.152359,0.235522,0.19026,0.179795,0.166888,0.172804,0.213003,0.145162
0.190857,0.19628,0.185569,0.195666,0.204145,0.280016,0.205397,0.150575,0.213293,0.264534,0.257,0.263209,0.244308,0.184448,0.271955,0.201996,0.150152,0.222065,0.182639,0.179387,0.218756,0.174806,0.211675,0.163718
0.218155,0.165567,0.203057,0.196037,0.225369,0.270317,0.205633,0.212177,0.199417,0.257904,0.227801,0.28267,0.202503,0.238288,0.219794,0.177038,0.17001,0.235459,0.184526,0.195511,0.234098,0.1909,0.2034,0.156621
0.192405,0.185402,0.240427,0.21458,0.238571,0.295964,0.218197,0.185385,0.16795,0.23738,0.228241,0.248949,0.156987,0.215169,0.211747,0.141457,0.170096,0.198379,0.171441,0.215154,0.209135,0.21227,0.174542,0.170693
0.194631,0.212383,0.197371,0.174914,0.227424,0.203662,0.232931,0.200802,0.16375,0.189588,0.221379,0.219402,0.239018,0.231314,0.213107,0.156353,0.165671,0.211625,0.181195,0.202203,0.223022,0.186298,0.154415,0.160391
0.1833,0.230128,0.194052,0.215358,0.238902,0.189797,0.224862,0.183734,0.188476,0.214714,0.264728,0.238019,0.224094,0.208056,0.177235,0.188727,0.162161,0.247513,0.202954,0.224668,0.200571,0.152586,0.20868,0.162501
0.228124,0.194228,0.187923,0.226884,0.218558,0.18511,0.207893,0.157103,0.245319,0.272099,0.228703,0.189397,0.262273,0.216214,0.237227,0.18327,0.143076,0.231312,0.260445,0.219704,0.198897,0.201674,0.174664,0.164971
0.233247,0.189924,0.209866,0.224801,0.226013,0.216987,0.194328,0.206029,0.205143,0.253609,0.223879,0.243295,0.211682,0.202145,0.256248,0.178386,0.203907,0.203753,0.210083,0.181148,0.198877,0.224789,0.20718,0.177506
0.193441,0.194542,0.179594,0.205167,0.228131,0.222046,0.19677,0.162646,0.217604,0.202581,0.216378,0.241466,0.188004,0.228933,0.252944,0.112245,0.208936,0.239585,0.23407,0.256207,0.227667,0.180063,0.129559,0.18862
0.225621,0.165931,0.221746,0.247607,0.249815,0.242925,0.229619,0.189085,0.151162,0.207578,0.173548,0.234652,0.21913,0.220719,0.219043,0.154758,0.165181,0.206447,0.236928,0.201704,0.229014,0.19852,0.186741,0.16406
0.140662,0.204544,0.215917,0.198984,0.241021,0.176658,0.216878,0.152061,0.195099,0.230553,0.21971,0.198173,0.202776,0.233006,0.232233,0.159995,0.171047,0.265747,0.270886,0.176153,0.197505,0.197044,0.230865,0.137955
0.181974,0.16599,0.20765,0.179747,0.243267,0.163736,0.181678,0.169025,0.177768,0.217023,0.247296,0.21762,0.25662,0.189125,0.159373,0.220127,0.159411,0.252343,0.188703,0.211504,0.194995,0.168514,0.15943,0.160505
0.241576,0.213682,0.16843,0.169447,0.205791,0.223773,0.209706,0.160678,0.253891,0.252591,0.204833,0.230748,0.225017,0.157376,0.203195,0.186663,0.19688,0.237273,0.162462,0.218226,0.201278,0.248351,0.157181,0.174521
0.233867,0.210449,0.209926,0.196722,0.211322,0.252067,0.20293,0.207323,0.18014,0.26769,0.196479,0.276213,0.252415,0.197991,0.224494,0.202374,0.184439,0.226905,0.190531,0.231159,0.260552,0.233163,0.156986,0.146041
0.206062,0.185546,0.241967,0.173994,0.224228,0.252053,0.185107,0.187235,0.166443,0.234925,0.173175,0.280985,0.182924,0.216157,0.233398,0.157023,0.190711,0.236319,0.22473,0.196104,0.215931,0.219232,0.182147,0.123851
0.178432,0.1832,0.230457,0.223986,0.229893,0.22699,0.211993,0.174597,0.178467,0.203147,0.224171,0.265617,0.186118,0.226843,0.260459,0.13995,0.162853,0.202029,0.20167,0.187501,0.195064,0.261482,0.201512,0.142693
0.177933,0.173117,0.226136,0.252513,0.182478,0.209505,0.208061,0.142563,0.151574,0.22298,0.223478,0.279867,0.226852,0.231755,0.177083,0.163466,0.185,0.263652,0.188708,0.206308,0.21315,0.23623,0.215187,0.153875
0.227052,0.191597,0.201848,0.197537,0.268457,0.211722,0.250987,0.154241,0.207986,0.226418,0.224084,0.212341,0.253765,0.215617,0.18012,0.211021,0.219645,0.230433,0.199416,0.237277,0.210576,0.222875,0.174212,0.175975
0.242026,0.225097,0.213501,0.158983,0.276113,0.249172,0.19978,0.191295,0.213961,0.291097,0.226811,0.217964,0.191555,0.202231,0.208854,0.212863,0.228931,0.249393,0.223648,0.213947,0.184162,0.210191,0.192421,0.162448
0.263948,0.204506,0.221996,0.205691,0.197181,0.237702,0.215952,0.217704,0.209669,0.270394,0.217376,0.238684,0.194627,0.247303,0.253031,0.18321,0.209311,0.206536,0.199663,0.204586,0.207756,0.189346,0.231948,0.169072
0.209737,0.203469,0.219956,0.23201,0.236816,0.227453,0.213455,0.213906,0.162484,0.255619,0.204606,0.224162,0.202032,0.25782,0.244092,0.138571,0.154479,0.242811,0.207055,0.22758,0.212684,0.191115,0.238146,0.167991
0.211784,0.212405,0.229507,0.260833,0.265936,0.308866,0.156191,0.203726,0.198668,0.220298,0.235438,0.254208,0.164552,0.239774,0.251662,0.14599,0.179695,0.247829,0.180946,0.223911,0.212819,0.238676,0.171168,0.176604
0.202083,0.219468,0.232336,0.226425,0.282563,0.227865,0.245262,0.194291,0.190294,0.223611,0.241279,0.241983,0.26108,0.232855,0.200097,0.185906,0.211659,0.207573,0.21703,0.239031,0.213041,0.227225,0.142148,0.183355
0.201509,0.221307,0.203204,0.18399,0.263525,0.182004,0.228864,0.147724,0.237064,0.250397,0.216673,0.227244,0.232132,0.215458,0.221229,0.192551,0.219198,0.215802,0.245589,0.24805,0.218381,0.198329,0.194797,0.14821
0.235846,0.224883,0.244741,0.195304,0.273187,0.250676,0.233245,0.188792,0.228084,0.247162,0.269672,0.227605,0.235285,0.229164,0.222883,0.226598,0.1906,0.245227,0.228845,0.19657,0.239536,0.201543,0.248904,0.140199
0.213524,0.1961,0.179673,0.203817,0.247671,0.23927,0.189245,0.207948,0.175636,0.240543,0.205728,0.231302,0.216507,0.222925,0.227162,0.179101,0.166192,0.237709,0.252324,0.231339,0.222466,0.233617,0.21506,0.176703
